Date,Open,High,Low,Close,High_Last_7_Days,Days_Since_High_Last_7_Days,%_Diff_From_High_Last_7_Days,Low_Last_7_Days,Days_Since_Low_Last_7_Days,%_Diff_From_Low_Last_7_Days,High_Next_5_Days,%_Diff_From_High_Next_5_Days,Low_Next_5_Days,%_Diff_From_Low_Next_5_Days
2018-07-03 00:00:00,6616.6,6670.3,6473.48,6509.58,6673.71,1,-2.459351695,5537.86,1,17.54685023,6814.42,-4.473454821,6411.13,1.535610727
2018-07-04 00:00:00,6508.43,6777.97,6411.13,6590.06,6777.97,0,-2.772363997,5537.86,2,19.00011918,6814.42,-3.292429877,6448.23,2.199518317
2018-07-05 00:00:00,6589.77,6691.32,6448.23,6534.81,6777.97,1,-3.587504813,5537.86,3,18.00244138,6814.42,-4.103210545,6277.23,4.103402297
2018-07-06 00:00:00,6534.81,6633.44,6458.14,6602.02,6777.97,2,-2.595909985,5537.86,4,19.21608708,6814.42,-3.116919709,6277.23,5.174097492
2018-07-07 00:00:00,6602.03,6814.42,6518.23,6758.08,6814.42,0,-0.82677616,5537.86,5,22.03414315,6803.1,-0.6617571401,6084,11.07955293
2018-07-08 00:00:00,6758.08,6782.85,6684.15,6707.38,6814.42,1,-1.570786655,5537.86,6,21.11862705,6803.1,-1.40700563,6084,10.24621959
2018-07-09 00:00:00,6707.46,6803.1,6625.58,6668.84,6814.42,2,-2.13635203,6411.13,5,4.019728191,6683.61,-0.2209883581,6084,9.612754767
2018-07-10 00:00:00,6668.84,6683.61,6277.23,6306.85,6814.42,3,-7.448469569,6277.23,0,0.4718641821,6405.59,-1.541466126,6084,3.662886259
2018-07-11 00:00:00,6306.87,6405.59,6293.68,6394.36,6814.42,4,-6.164281039,6277.23,1,1.865950427,6761.84,-5.43461543,6084,5.101249178
2018-07-12 00:00:00,6394.36,6394.93,6084,6253.6,6814.42,5,-8.229900711,6084,0,2.787639711,7476.24,-16.35367511,6131.54,1.990690756
2018-07-13 00:00:00,6253.66,6349.21,6131.54,6229.83,6814.42,6,-8.578719832,6084,1,2.396942801,7590.65,-17.92758196,6190.18,0.6405306469
2018-07-14 00:00:00,6229.61,6332.46,6190.18,6268.75,6803.1,5,-7.854507504,6084,2,3.036653517,7590.65,-17.4148459,6245.75,0.3682504103
2018-07-15 00:00:00,6268.32,6401.5,6245.75,6364.26,6803.1,6,-6.450588702,6084,3,4.606508876,7676.55,-17.09478867,6349.83,0.2272501784
2018-07-16 00:00:00,6364.26,6761.84,6349.83,6740.55,6761.84,0,-0.3148551282,6084,4,10.79142012,7676.55,-12.19297731,6677.56,0.9433086337
2018-07-17 00:00:00,6740.54,7476.24,6677.56,7326.7,7476.24,0,-2.000203311,6084,5,20.42570677,7676.55,-4.557385805,7220.37,1.472639214
2018-07-18 00:00:00,7326.76,7590.65,7253.71,7383.39,7590.65,0,-2.730464453,6084,6,21.35749507,7798.59,-5.324039346,7220.37,2.257779033
2018-07-19 00:00:00,7383.39,7563.7,7289.9,7477.5,7590.65,1,-1.490649681,6131.54,6,21.9514184,8485.71,-11.88126863,7220.37,3.561174843
2018-07-20 00:00:00,7477.1,7676.55,7279.34,7333.93,7676.55,0,-4.463202871,6190.18,6,18.47684558,8485.71,-13.57317184,7220.37,1.572772586
2018-07-21 00:00:00,7333.93,7453.07,7220.37,7405.4,7676.55,1,-3.532185682,6245.75,6,18.56702558,8485.71,-12.73093236,7345.25,0.8188965658
2018-07-22 00:00:00,7405.4,7569.28,7345.25,7398.64,7676.55,2,-3.620246074,6349.83,6,16.5171351,8485.71,-12.8105957,7376.66,0.2979668305
2018-07-23 00:00:00,7398.64,7798.59,7376.66,7718,7798.59,0,-1.033391934,6677.56,6,15.58114042,8485.71,-9.047092111,7692.16,0.3359264498
2018-07-24 00:00:00,7718,8485.71,7692.16,8395.82,8485.71,0,-1.059310299,7220.37,3,16.27963664,8481.11,-1.005646667,7806.25,7.55253803
2018-07-25 00:00:00,8395.81,8481.11,8061.07,8170.23,8485.71,1,-3.717779655,7220.37,4,13.15528152,8302.24,-1.590052805,7806.25,4.662674139
2018-07-26 00:00:00,8170.37,8302.24,7862.67,7937.25,8485.71,2,-6.463336598,7220.37,5,9.928577067,8291.55,-4.273024947,7663.7,3.56942469
2018-07-27 00:00:00,7937.1,8278.01,7806.25,8182.89,8485.71,3,-3.568587661,7220.37,6,13.33061879,8291.55,-1.310490801,7449.31,9.847623471
2018-07-28 00:00:00,8182.88,8238.04,8070.04,8230.87,8485.71,4,-3.0031665,7345.25,6,12.05704367,8291.55,-0.7318293926,7449.31,10.49170997
2018-07-29 00:00:00,8230.82,8291.55,8123.53,8216.78,8485.71,5,-3.169210355,7376.66,6,11.38889416,8273.61,-0.6868827513,7296.76,12.60860985
2018-07-30 00:00:00,8216.7,8273.61,7867.44,8176.06,8485.71,6,-3.649075917,7692.16,6,6.290820784,8176.27,-0.002568408333,6940.15,17.80811654
2018-07-31 00:00:00,8176.08,8176.27,7663.7,7735.3,8481.11,6,-8.793778173,7663.7,0,0.9342745671,7760.74,-0.3278037919,6898.31,12.13326162
2018-08-01 00:00:00,7736.25,7760.74,7449.31,7610.9,8302.24,6,-8.327150263,7449.31,0,2.169194194,7713.32,-1.327832892,6854.79,11.03038897
2018-08-02 00:00:00,7610.9,7713.32,7470.86,7542.34,8291.55,4,-9.03582563,7449.31,1,1.248840497,7542.49,-0.001988733164,6685.02,12.82449417
2018-08-03 00:00:00,7542.34,7542.49,7296.76,7417.6,8291.55,5,-10.54024881,7296.76,0,1.656077492,7490.89,-0.9783884158,6133.03,20.94511196
2018-08-04 00:00:00,7417.6,7490.89,6940.15,7017.89,8291.55,6,-15.36093975,6940.15,0,1.1201487,7160.4,-1.990251941,6133.03,14.42777877
2018-08-05 00:00:00,7017.89,7092.53,6898.31,7042.39,8273.61,6,-14.88129124,6898.31,0,2.088627504,7160.4,-1.648092285,6025.91,16.86848957
2018-08-06 00:00:00,7042.57,7160.4,6854.79,6945.78,8176.27,6,-15.04952747,6854.79,0,1.327392962,7150.86,-2.867906797,6014.26,15.48852228
2018-08-07 00:00:00,6945.77,7150.86,6685.02,6723.21,7760.74,6,-13.36895708,6685.02,0,0.5712772737,6723.99,-0.01160025521,6014.26,11.78781762
2018-08-08 00:00:00,6723.29,6723.99,6133.03,6285.02,7713.32,6,-18.51731809,6133.03,0,2.47822039,6631.23,-5.220901703,6014.26,4.501966992
2018-08-09 00:00:00,6285.06,6631.23,6195.02,6543.24,7542.49,6,-13.24827743,6133.03,1,6.688537314,6582.14,-0.5909932028,5891.87,11.05540346
2018-08-10 00:00:00,6543.25,6582.14,6025.91,6153.41,7490.89,6,-17.85475424,6025.91,0,2.115862998,6620.07,-7.049170175,5891.87,4.438998145
2018-08-11 00:00:00,6152.95,6488.55,6014.26,6242.54,7160.4,5,-12.81855762,6014.26,0,3.795645682,6620.07,-5.702809789,5891.87,5.951760646
2018-08-12 00:00:00,6242.53,6483.39,6176.89,6322.92,7160.4,6,-11.69599464,6014.26,1,5.132135957,6620.07,-4.488623232,5891.87,7.316013422
2018-08-13 00:00:00,6322.41,6545.02,6157.03,6263.2,7150.86,6,-12.4133321,6014.26,2,4.13916259,6622.16,-5.420587844,5891.87,6.302413325
2018-08-14 00:00:00,6263.2,6266.5,5891.87,6199.6,6723.99,6,-7.798792086,5891.87,0,5.222959773,6622.16,-6.380999553,6193.63,0.09638935487
2018-08-15 00:00:00,6199.63,6620.07,6193.63,6274.22,6631.23,6,-5.383767416,5891.87,1,6.489450718,6622.16,-5.254176885,6217.33,0.9150230083
2018-08-16 00:00:00,6274.22,6478.07,6217.33,6323.81,6620.07,1,-4.475179265,5891.87,2,7.331118983,6622.16,-4.505327567,6248.39,1.207030931
2018-08-17 00:00:00,6323.81,6594.72,6300.45,6591.16,6620.07,2,-0.4367023309,5891.87,3,11.86872759,6890.79,-4.34826776,6248.39,5.485733125
2018-08-18 00:00:00,6591.18,6622.16,6322.44,6405.71,6622.16,0,-3.26857098,5891.87,4,8.721170019,6890.79,-7.039541185,6248.39,2.517768577
2018-08-19 00:00:00,6405.74,6560.88,6330.56,6502.18,6622.16,1,-1.811795547,5891.87,5,10.35851097,6890.79,-5.639556568,6248.39,4.06168629
2018-08-20 00:00:00,6502.24,6537.54,6248.39,6269.9,6622.16,2,-5.319412397,5891.87,6,6.416129344,6890.79,-9.010432766,6259.81,0.1611870009
2018-08-21 00:00:00,6270.09,6506.69,6259.81,6491.11,6622.16,3,-1.978961547,6193.63,6,4.80299921,6890.79,-5.800205782,6264.34,3.620014239
2018-08-22 00:00:00,6491.09,6890.79,6264.34,6366.13,6890.79,0,-7.613931059,6217.33,6,2.393310312,6944.21,-8.32463304,6356.96,0.1442513403
2018-08-23 00:00:00,6366.14,6575.28,6356.96,6538.95,6890.79,1,-5.105945762,6248.39,3,4.650157881,7136.71,-8.375848255,6481.76,0.8823220854
2018-08-24 00:00:00,6539.13,6736.83,6481.76,6708.96,6890.79,2,-2.638739535,6248.39,4,7.371018774,7137.47,-6.003667966,6588.48,1.828646365
2018-08-25 00:00:00,6708.94,6808.89,6684.19,6749.56,6890.79,3,-2.049547294,6248.39,5,8.020786155,7137.47,-5.434838956,6588.48,2.444873476
2018-08-26 00:00:00,6749.71,6793.17,6588.48,6720.6,6890.79,4,-2.46981841,6248.39,6,7.557306762,7137.47,-5.840584969,6674.84,0.685559504
2018-08-27 00:00:00,6720.6,6944.21,6674.84,6915.73,6944.21,0,-0.4101258458,6259.81,6,10.4782733,7272.03,-4.899594749,6818.69,1.423147261
